organism_group,strain,collection_date,serovar,isolate,location,isolation_source,isolation_type,snp_cluster,min_same,min_diff,amr_genotypes,computed_types,serovar_new,resist,suscept,inter,suscept_dose_dep,country,isolation_source_new,suscept_sim,resist_sim,inter_sim,sdd_sim
Campylobacter jejuni,CVM N17C750,2017,NA,PDT000363488.1,USA:NM,chicken legs,environmental/other,PDS000022414.43,6,10,"ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N18C323,2018,NA,PDT000473130.1,USA:KS,ground turkey,environmental/other,PDS000022414.43,4,8,"ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,turkey,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N18C361,2018,NA,PDT000521733.1,USA:NM,chicken thighs,environmental/other,PDS000022414.43,3,1,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C648,2017,NA,PDT000363207.1,USA:CO,chicken breast,environmental/other,PDS000022880.35,2,3,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C402,2017,NA,PDT000363334.1,USA:NY,chicken breast,environmental/other,PDS000022880.35,11,10,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N18C370,2018,NA,PDT000473226.1,USA:GA,chicken breast,environmental/other,PDS000022880.35,8,9,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N19C421,2019,NA,PDT000728860.2,USA:PA,chicken thighs,environmental/other,PDS000022880.35,11,4,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, tetracycline",,,USA,chicken,0.831726326051312,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C231,2016,NA,PDT000245053.2,USA:CO,chicken breast,environmental/other,PDS000022908.30,22,16,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C096,2017,NA,PDT000345465.1,USA:LA,chicken thighs,environmental/other,PDS000022908.30,22,16,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,FSIS1606150,2016,NA,PDT000122191.2,USA:NJ,animal-cattle-dairy cow,environmental/other,PDS000022888.32,1,16,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,beef,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,FSIS1606151,2016,NA,PDT000122199.2,USA:NC,animal-cattle-beef cow,environmental/other,PDS000022888.32,1,17,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,beef,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C102,2017,NA,PDT000363215.1,USA:LA,chicken thighs,environmental/other,PDS000022888.32,25,26,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C758,2017,NA,PDT000363266.1,USA:PA,chicken legs,environmental/other,PDS000022888.32,13,12,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,FSIS1607225,2016,NA,PDT000144103.2,USA:GA,animal-chicken-young chicken,environmental/other,PDS000020921.33,1,NA,"aph(3')-VIIa=COMPLETE,blaOXA-594=COMPLETE",NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C700,2017,NA,PDT000363354.1,USA:LA,chicken legs,environmental/other,PDS000021987.32,21,0,blaOXA-193=COMPLETE,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,FSIS1606610,2016,NA,PDT000131153.2,USA:AL,animal-chicken-young chicken,environmental/other,PDS000021150.166,1,3,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C038,2016,NA,PDT000244821.2,USA:LA,chicken breast,environmental/other,PDS000021150.166,1,6,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C048,2016,NA,PDT000244831.2,USA:LA,chicken breast,environmental/other,PDS000021150.166,7,13,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C062,2016,NA,PDT000244845.2,USA:MO,chicken breast,environmental/other,PDS000021150.166,2,8,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C072,2016,NA,PDT000244855.2,USA:MO,chicken breast,environmental/other,PDS000021150.166,0,9,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C219,2016,NA,PDT000244980.2,USA:LA,chicken legs,environmental/other,PDS000021150.166,3,8,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C220,2016,NA,PDT000244981.2,USA:LA,chicken thighs,environmental/other,PDS000021150.166,0,9,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C210,2016,NA,PDT000245043.2,USA:LA,chicken thighs,environmental/other,PDS000021150.166,0,9,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C317,2016,NA,PDT000245137.2,USA:LA,chicken legs,environmental/other,PDS000021150.166,0,9,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C318,2016,NA,PDT000245138.2,USA:LA,chicken wings,environmental/other,PDS000021150.166,1,10,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C461,2016,NA,PDT000245279.2,USA:LA,chicken wings,environmental/other,PDS000021150.166,0,9,tet(O)=COMPLETE,NA,NA,"telithromycin, tetracycline","azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid",,,USA,chicken,0.7664404171548277,0.23565109350458058,1,0.9982837528604119
Campylobacter jejuni,CVM N16C495,2016,NA,PDT000245307.2,USA:MO,chicken legs,environmental/other,PDS000021150.166,2,11,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C497,2016,NA,PDT000245309.2,USA:NM,chicken breast,environmental/other,PDS000021150.166,0,4,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C500,2016,NA,PDT000245312.2,USA:NM,chicken thighs,environmental/other,PDS000021150.166,1,11,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C505,2016,NA,PDT000245317.2,USA:NM,ground turkey,environmental/other,PDS000021150.166,0,4,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,turkey,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C506,2016,NA,PDT000245318.2,USA:NM,ground turkey,environmental/other,PDS000021150.166,1,11,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,turkey,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C482,2017,NA,PDT000345367.1,USA:IA,chicken wings,environmental/other,PDS000021150.166,1,10,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C338,2017,NA,PDT000345405.1,USA:LA,chicken thighs,environmental/other,PDS000021150.166,5,15,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C112,2017,NA,PDT000345412.1,USA:LA,chicken legs,environmental/other,PDS000021150.166,0,3,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C316,2017,NA,PDT000345454.1,USA:IA,chicken breast,environmental/other,PDS000021150.166,9,14,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C313,2017,NA,PDT000345459.1,USA:IA,chicken wings,environmental/other,PDS000021150.166,4,13,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C094,2017,NA,PDT000345467.1,USA:LA,chicken legs,environmental/other,PDS000021150.166,1,11,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C593,2017,NA,PDT000345484.1,USA:SD,chicken legs,environmental/other,PDS000021150.166,0,5,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C507,2017,NA,PDT000345510.1,USA:LA,chicken legs,environmental/other,PDS000021150.166,0,9,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C080,2017,NA,PDT000345526.1,USA:IA,chicken wings,environmental/other,PDS000021150.166,4,14,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C082,2017,NA,PDT000345533.1,USA:IA,mixed parts,environmental/other,PDS000021150.166,2,11,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,other/unspecified,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C088,2017,NA,PDT000345610.1,USA:LA,chicken wings,environmental/other,PDS000021150.166,0,9,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C089,2017,NA,PDT000345611.1,USA:LA,whole - cut in lab,environmental/other,PDS000021150.166,0,9,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,other/unspecified,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C090,2017,NA,PDT000345612.1,USA:LA,chicken breast,environmental/other,PDS000021150.166,0,9,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C084,2017,NA,PDT000345614.1,USA:IA,chicken breast,environmental/other,PDS000021150.166,0,9,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C140,2017,NA,PDT000345629.1,USA:MO,chicken legs,environmental/other,PDS000021150.166,1,6,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C248,2017,NA,PDT000345638.1,USA:TX,chicken legs,environmental/other,PDS000021150.166,1,11,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C247,2017,NA,PDT000345639.1,USA:TX,chicken wings,environmental/other,PDS000021150.166,0,10,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C510,2017,NA,PDT000345661.1,USA:LA,chicken wings,environmental/other,PDS000021150.166,1,11,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C516,2017,NA,PDT000345663.1,USA:LA,chicken legs,environmental/other,PDS000021150.166,0,9,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C514,2017,NA,PDT000345665.1,USA:LA,mixed parts,environmental/other,PDS000021150.166,2,12,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,other/unspecified,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C073,2017,NA,PDT000345676.1,USA:IA,chicken thighs,environmental/other,PDS000021150.166,1,10,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C702,2017,NA,PDT000363314.1,USA:LA,whole - cut in lab,environmental/other,PDS000021150.166,0,4,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,other/unspecified,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C706,2017,NA,PDT000363318.1,USA:LA,chicken breast,environmental/other,PDS000021150.166,4,14,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C707,2017,NA,PDT000363319.1,USA:LA,chicken wings,environmental/other,PDS000021150.166,11,16,NA,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C774,2017,NA,PDT000363340.1,USA:SD,chicken legs,environmental/other,PDS000021150.166,0,5,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C695,2017,NA,PDT000363359.1,USA:LA,chicken breast,environmental/other,PDS000021150.166,5,9,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C694,2017,NA,PDT000363360.1,USA:LA,chicken legs,environmental/other,PDS000021150.166,2,6,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C818,2017,NA,PDT000363368.1,USA:TN,chicken thighs,environmental/other,PDS000021150.166,3,12,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
